id|token|source_id|attrib|object|value|update_type|attrib_type
451453673|10327786387701|2|created_by|a4ac1886-180c-a95a-2158-497dfcb60d40|1|query|
453050020|10327784365113|1|account_type|a52e35d3-a8e6-d47d-3262-497df5441ecd|Partner|query|
453726547|10327786387701|2|date_entered|9dc62200-acbf-7132-ba62-497dfc947808|2009-04-21 01:01:40|query|
454975793|10327803392931|19|created_by|57e13e27-5310-a481-19a9-49e90701cc89|1|query|
456611828|10327790661360|11|team_id|a4f2eb8e-92b9-c60a-96a8-49a82c3a990e|1|query|
461726643|10327790661360|11|assigned_user_name|8fdf20e0-b916-a5a6-a1fc-49a8909f548e|admin|query|
464020324|10327790661360|11|reports_to_id|e80415ce-2841-3e79-5d55-498d1ee7f2bf|55577cda-5a79-3487-d713-498d2124ac07|query|
468890934|10327784365113|1|description|5e434fd5-1b7f-c6a2-6cb9-4977bd3af849|Products include Siebel CRM On Demand and Field Service 

Middleware|query|
470456606|10327790661360|11|salutation|7b936afa-05a2-31c2-cefc-497df43ffd93|Mr.|query|
477157381|10327790661360|11|phone_work|a3fbf8b6-a7d0-386b-ef8c-4991e79b43fa|1 888 123 4567|query|
477426234|10327800511828|18|id|d54550b2-9949-0195-28e7-49e907ca213b|d54550b2-9949-0195-28e7-49e907ca213b|query|
480366255|10327790661360|11|team_name|a4f2eb8e-92b9-c60a-96a8-49a82c3a990e|Global|query|
486530759|10327803392931|19|default_team|836367bb-71c2-2925-635e-49e907ca2537|8612aaa4-66e3-adea-9750-49e90731cd13|query|
486722171|10327784365113|1|assigned_user_name|44f75229-a44c-82e9-0ec4-4977bfbfca22|admin|query|
490655169|10327790661360|11|assigned_user_name|3f5f73ca-f02b-9c74-792f-49a5fc482060|admin|query|
492617393|10327803392931|19|receive_notifications|57e13e27-5310-a481-19a9-49e90701cc89|1|query|
499545354|10327794367142|13|amount_usdollar|cdbf56f2-09ee-44e0-cd81-49f9f344287e|50|query|
503200346|10327786387701|2|created_by_name|542c5954-11e9-bdb6-4379-49780dfdf366|admin|query|
506877699|10327792887443|12|date_modified|26b41519-18c0-68b9-4f3c-498dec58618f|2009-04-21 01:02:26|query|
508266911|10327803392931|19|date_modified|836367bb-71c2-2925-635e-49e907ca2537|2009-04-17 22:47:49|query|
516424483|10327786387701|2|created_by_name|9dc62200-acbf-7132-ba62-497dfc947808|admin|query|
519372115|10327800511828|18|private|90289994-ff22-7f77-f14f-49e7d65b914c|1|query|
519494216|10327790661360|11|do_not_call|10d0f082-e969-71aa-91ec-49a841b87e35|0|query|
520380112|10327786387701|2|id|34014e97-88b5-d41d-3a90-4991ed6f9820|34014e97-88b5-d41d-3a90-4991ed6f9820|query|
521290544|10327794367142|13|amount|cdbf56f2-09ee-44e0-cd81-49f9f344287e|50|query|
523342273|10327790661360|11|primary_address_country|55577cda-5a79-3487-d713-498d2124ac07|USA|query|
524384734|10327786387701|2|modified_user_id|34014e97-88b5-d41d-3a90-4991ed6f9820|1|query|
524642854|10327800511828|18|name|44eba3ac-78ff-cc0c-854a-49e7d39d166c|&quot;admin&quot;|query|
524742789|10327790661360|11|date_entered|8d3347e1-f4a7-f28d-c40c-4991e750a7bb|2009-04-21 00:56:51|query|
526090103|10327790661360|11|title|dc38e628-5bcd-5ab5-5fff-497df5448004|President|query|
527025230|10327800511828|18|id|1|1|query|
529091871|10327803392931|19|portal_only|8a2734b9-33b9-23bc-fccd-49e7d6a0c318|0|query|
530931729|10327784365113|1|assigned_user_id|44f75229-a44c-82e9-0ec4-4977bfbfca22|1|query|
535544907|10327803392931|19|id|1|1|query|
537862477|10327790661360|11|assigned_user_id|8fdf20e0-b916-a5a6-a1fc-49a8909f548e|1|query|
544537482|10327784365113|1|industry|5e434fd5-1b7f-c6a2-6cb9-4977bd3af849|Apparel|query|
548422070|10327800511828|18|private|1|0|query|
554728779|10327784365113|1|date_entered|2ed2e0c7-8c4c-99c6-1b37-498d250bb8e7|2009-04-21 00:59:13|query|
556549045|10327790661360|11|primary_address_state|f325bacb-95cc-412c-3b70-49a8a35a5d6a|AZ|query|
558486974|10327790661360|11|email1|e80415ce-2841-3e79-5d55-498d1ee7f2bf|jack.purchase@bigco.com|query|
561181059|10327790661360|11|primary_address_street|3f5f73ca-f02b-9c74-792f-49a5fc482060|2104 lincoln ave|query|
561188984|10327790661360|11|primary_address_city|e80415ce-2841-3e79-5d55-498d1ee7f2bf|New-York|query|
562329554|10327784365113|1|assigned_user_name|bbbe0c3c-d16d-01d0-f1ef-498cefbffd9e|John Insales|query|
565894581|10327784365113|1|id|ad7ee7a3-9c00-186a-5483-4977be678314|ad7ee7a3-9c00-186a-5483-4977be678314|query|
567186726|10327784365113|1|date_modified|a0a732a8-183d-218c-fb24-4977bd98cb86|2009-04-21 00:59:13|query|
573721397|10327800511828|18|private|8612aaa4-66e3-adea-9750-49e90731cd13|1|query|
573785053|10327803392931|19|user_name|57e13e27-5310-a481-19a9-49e90701cc89|vicky|query|
575589528|10327792887443|12|phone_work|3d3649cc-facc-ebf8-c59e-499f3f6dd277|4088883333|query|
578367550|10327786387701|2|account_id|a4ac1886-180c-a95a-2158-497dfcb60d40|a52e35d3-a8e6-d47d-3262-497df5441ecd|query|
582405676|10327790661360|11|first_name|7be805e7-b1db-2dee-6ba5-497df43b9033|George|query|
583102285|10327790661360|11|first_name|3d138edf-c68f-98b5-c2f9-49aaee8f2938|Maxwell|query|
583416834|10327790661360|11|assigned_user_id|128ee29d-a276-b958-0876-49a6cc346843|1|query|
584816295|10327786387701|2|date_entered|a4ac1886-180c-a95a-2158-497dfcb60d40|2009-04-21 01:01:40|query|
597246203|10327790661360|11|id|a3fbf8b6-a7d0-386b-ef8c-4991e79b43fa|a3fbf8b6-a7d0-386b-ef8c-4991e79b43fa|query|
597623888|10327790661360|11|primary_address_state|7b936afa-05a2-31c2-cefc-497df43ffd93|CA|query|
599275698|10327800511828|18|id|63e8425e-5a9d-65fe-3e7d-49e9074ffbc4|63e8425e-5a9d-65fe-3e7d-49e9074ffbc4|query|
599480865|10327792887443|12|assigned_user_id|26b41519-18c0-68b9-4f3c-498dec58618f|1|query|
608646095|10327792887443|12|primary_address_street|26b41519-18c0-68b9-4f3c-498dec58618f|555 Silver Street|query|
609186923|10327784365113|1|team_id|a0a732a8-183d-218c-fb24-4977bd98cb86|601f2b6e-b503-23b1-7c5d-49e7cd193054|query|
614974011|10327792887443|12|primary_address_postalcode|26b41519-18c0-68b9-4f3c-498dec58618f|56789|query|
616294649|10327800511828|18|name|da1f08d2-832e-04d5-1eef-49ed19b595e6|(John Insales)|query|
618489623|10327790661360|11|id|3f5f73ca-f02b-9c74-792f-49a5fc482060|3f5f73ca-f02b-9c74-792f-49a5fc482060|query|
623748989|10327784365113|1|id|a52e35d3-a8e6-d47d-3262-497df5441ecd|a52e35d3-a8e6-d47d-3262-497df5441ecd|query|
624745034|10327790661360|11|phone_work|55577cda-5a79-3487-d713-498d2124ac07|1 888 123 4567|query|
629014132|10327790661360|11|last_name|e80415ce-2841-3e79-5d55-498d1ee7f2bf|Purchase|query|
633015755|10327790661360|11|team_id|3f5f73ca-f02b-9c74-792f-49a5fc482060|1|query|
635567055|10327790661360|11|team_id|55577cda-5a79-3487-d713-498d2124ac07|1|query|
637624506|10327784365113|1|billing_address_state|6fb37ee6-b488-3937-781c-49a88f75a7f1|CA|query|
639792179|10327790661360|11|lead_source|a4f2eb8e-92b9-c60a-96a8-49a82c3a990e|Partner|query|
640990996|10327790661360|11|primary_address_country|a3fbf8b6-a7d0-386b-ef8c-4991e79b43fa|USA|query|
649174804|10327803392931|19|default_team|8a2734b9-33b9-23bc-fccd-49e7d6a0c318|90289994-ff22-7f77-f14f-49e7d65b914c|query|
649316970|10327790661360|11|date_modified|55577cda-5a79-3487-d713-498d2124ac07|2009-04-21 00:56:51|query|
653708568|10327790661360|11|last_name|7b936afa-05a2-31c2-cefc-497df43ffd93|Lincoln|query|
661984098|10327786387701|2|assigned_user_id|81c29b8a-df3b-b2fa-e63c-4991eca0238d|1|query|
662062040|10327784365113|1|team_name|2ed2e0c7-8c4c-99c6-1b37-498d250bb8e7|Global|query|
665727956|10327794367142|13|modified_by_name|99d871ae-a893-4ad3-292b-49f9f1c04375|admin|query|
665898278|10327790661360|11|date_modified|3f5f73ca-f02b-9c74-792f-49a5fc482060|2009-04-21 00:56:51|query|
667759213|10327790661360|11|phone_work|e80415ce-2841-3e79-5d55-498d1ee7f2bf|1 888 123 4567|query|
669276780|10327800511828|18|name|4840a966-70a1-83cb-24c3-49e7d3cbf3aa|&quot;BigCo&quot;|query|
669569267|10327790661360|11|id|8fdf20e0-b916-a5a6-a1fc-49a8909f548e|8fdf20e0-b916-a5a6-a1fc-49a8909f548e|query|
672308516|10327784365113|1|team_name|bbbe0c3c-d16d-01d0-f1ef-498cefbffd9e|Global|query|
676854012|10327790661360|11|date_modified|8d3347e1-f4a7-f28d-c40c-4991e750a7bb|2009-04-21 00:56:51|query|
684477438|10327786387701|2|type|a4ac1886-180c-a95a-2158-497dfcb60d40|Administration|query|
686738344|10327792887443|12|status|f1f30c73-fc08-f25f-4c5d-498deb40a246|New|query|
689554682|10327805072331|21|date_entered|2a8ebfd0-9774-8040-234d-49f9f4d09195|2009-04-30 18:56:20|query|
691546253|10327786387701|2|status|9dc62200-acbf-7132-ba62-497dfc947808|New|query|
691582718|10327790661360|11|primary_address_postalcode|e80415ce-2841-3e79-5d55-498d1ee7f2bf|11111|query|
696793301|10327803392931|19|is_admin|836367bb-71c2-2925-635e-49e907ca2537|0|query|
698422547|10327790661360|11|team_name|3f5f73ca-f02b-9c74-792f-49a5fc482060|Global|query|
701161352|10327784365113|1|website|a52e35d3-a8e6-d47d-3262-497df5441ecd|rhomobile.com|query|
706839270|10327784365113|1|id|5e434fd5-1b7f-c6a2-6cb9-4977bd3af849|5e434fd5-1b7f-c6a2-6cb9-4977bd3af849|query|
709621032|10327790661360|11|primary_address_city|a3fbf8b6-a7d0-386b-ef8c-4991e79b43fa|New-York|query|
711481328|10327792887443|12|date_modified|7d6b7c1e-517a-7530-c44c-497df6382707|2009-04-21 01:02:26|query|
711518136|10327790661360|11|date_entered|a3fbf8b6-a7d0-386b-ef8c-4991e79b43fa|2009-04-21 00:56:51|query|
713032943|10327790661360|11|department|dc38e628-5bcd-5ab5-5fff-497df5448004|Executive|query|
718549965|10327784365113|1|date_entered|a52e35d3-a8e6-d47d-3262-497df5441ecd|2009-04-21 00:59:13|query|
719579483|10327786387701|2|assigned_user_id|a4ac1886-180c-a95a-2158-497dfcb60d40|1|query|
727994739|10327790661360|11|assigned_user_id|10d0f082-e969-71aa-91ec-49a841b87e35|1|query|
731144621|10327803392931|19|id|57e13e27-5310-a481-19a9-49e90701cc89|57e13e27-5310-a481-19a9-49e90701cc89|query|
734564540|10327784365113|1|billing_address_city|2ed2e0c7-8c4c-99c6-1b37-498d250bb8e7|Cupertino|query|
741910734|10327790661360|11|lead_source|db14046e-62f7-f021-c85f-49aad90fb14a|Email|query|
743110181|10327784365113|1|name|a0a732a8-183d-218c-fb24-4977bd98cb86|SugarCRM|query|
743279617|10327784365113|1|parent_name|bbbe0c3c-d16d-01d0-f1ef-498cefbffd9e|Bigobigo|query|
743435649|10327790661360|11|do_not_call|bc627351-e133-7b99-2040-49ab4e71cac3|0|query|
752910964|10327786387701|2|created_by|9dc62200-acbf-7132-ba62-497dfc947808|1|query|
754231495|10327786387701|2|modified_user_id|542c5954-11e9-bdb6-4379-49780dfdf366|1|query|
755256872|10327790661360|11|primary_address_street|8d3347e1-f4a7-f28d-c40c-4991e750a7bb|500 clement st.|query|
757054142|10327803392931|19|user_name|836367bb-71c2-2925-635e-49e907ca2537|will|query|
759588034|10327792887443|12|refered_by|3d3649cc-facc-ebf8-c59e-499f3f6dd277|david|query|
772359024|10327800511828|18|private|4840a966-70a1-83cb-24c3-49e7d3cbf3aa|0|query|
774503272|10327784365113|1|team_id|44f75229-a44c-82e9-0ec4-4977bfbfca22|601f2b6e-b503-23b1-7c5d-49e7cd193054|query|
775014821|10327784365113|1|name|bbbe0c3c-d16d-01d0-f1ef-498cefbffd9e|BigCo|query|
777326653|10327786387701|2|account_name|81c29b8a-df3b-b2fa-e63c-4991eca0238d|BigCo|query|
777480607|10327784365113|1|assigned_user_name|a0a732a8-183d-218c-fb24-4977bd98cb86|admin|query|
778946872|10327790661360|11|team_name|a3fbf8b6-a7d0-386b-ef8c-4991e79b43fa|Global|query|
779117968|10327790661360|11|first_name|a4f2eb8e-92b9-c60a-96a8-49a82c3a990e|John|query|
779661969|10327792887443|12|primary_address_state|26b41519-18c0-68b9-4f3c-498dec58618f|CA|query|
784786749|10327800511828|18|name|b23ef74b-0da1-e513-8d67-49e907f62c57|USA Southwest Region|query|
785693129|10327792887443|12|primary_address_street|f1f30c73-fc08-f25f-4c5d-498deb40a246|222 Circle Ave.|query|
788624499|10327786387701|2|priority|34014e97-88b5-d41d-3a90-4991ed6f9820|Medium|query|
792973241|10327790661360|11|do_not_call|db14046e-62f7-f021-c85f-49aad90fb14a|0|query|
793400999|10327784365113|1|phone_alternate|bbbe0c3c-d16d-01d0-f1ef-498cefbffd9e|433357773334533|query|
794483046|10327792887443|12|id|1670a6a5-062b-3499-c679-49976fe448a0|1670a6a5-062b-3499-c679-49976fe448a0|query|
803256395|10327784365113|1|annual_revenue|5e434fd5-1b7f-c6a2-6cb9-4977bd3af849|$23B|query|
803447879|10327790661360|11|team_name|55577cda-5a79-3487-d713-498d2124ac07|Global|query|
803976466|10327786387701|2|account_id|81c29b8a-df3b-b2fa-e63c-4991eca0238d|bbbe0c3c-d16d-01d0-f1ef-498cefbffd9e|query|
805794989|10327786387701|2|priority|a4ac1886-180c-a95a-2158-497dfcb60d40|High|query|
818934022|10327790661360|11|do_not_call|8d3347e1-f4a7-f28d-c40c-4991e750a7bb|0|query|
819447894|10327784365113|1|date_modified|6fb37ee6-b488-3937-781c-49a88f75a7f1|2009-04-21 00:59:13|query|
825229737|10327800511828|18|private|3e370c6d-20ee-7a7c-c091-49e7d3684760|0|query|
830127150|10327784365113|1|employees|a52e35d3-a8e6-d47d-3262-497df5441ecd|10,000|query|
832227335|10327786387701|2|assigned_user_name|542c5954-11e9-bdb6-4379-49780dfdf366|admin|query|
832630951|10327784365113|1|name|2ed2e0c7-8c4c-99c6-1b37-498d250bb8e7|Bigobigo|query|
833433363|10327784365113|1|team_name|5e434fd5-1b7f-c6a2-6cb9-4977bd3af849|(admin)|query|
840162055|10327792887443|12|assigned_user_name|f1f30c73-fc08-f25f-4c5d-498deb40a246|admin|query|
843698571|10327792887443|12|lead_source_description|f1f30c73-fc08-f25f-4c5d-498deb40a246|Met at SugarCRM Feb 09|query|
844360340|10327792887443|12|status|26b41519-18c0-68b9-4f3c-498dec58618f|New|query|
845533210|10327790661360|11|team_name|128ee29d-a276-b958-0876-49a6cc346843|Global|query|
847455367|10327800511828|18|name|42d9638c-3854-ee3a-8b31-49e7d300e9c9|&quot;SugarCRM&quot;|query|
850354754|10327927966959|12|date_modified|3d3649cc-facc-ebf8-c59e-499f3f6dd277|2009-04-30 20:50:35|query|
854635368|10327790661360|11|last_name|8d3347e1-f4a7-f28d-c40c-4991e750a7bb|Future|query|
855137719|10327790661360|11|lead_source|dc38e628-5bcd-5ab5-5fff-497df5448004|Word of mouth|query|
856711962|10327786387701|2|description|81c29b8a-df3b-b2fa-e63c-4991eca0238d|BigCo needs 100 Kunits more of Alpha parts for delivery on 3/1/09|query|
857988503|10327790661360|11|assigned_user_name|f325bacb-95cc-412c-3b70-49a8a35a5d6a|admin|query|
862456548|10327790661360|11|primary_address_street|bc627351-e133-7b99-2040-49ab4e71cac3|49 Lynbrook Road|query|
863404577|10327784365113|1|billing_address_postalcode|a52e35d3-a8e6-d47d-3262-497df5441ecd|12345|query|
869700533|10327803392931|19|sugar_login|746204a9-edb3-2e41-b8c1-49ed199f3ca7|1|query|
872526677|10327784365113|1|id|44f75229-a44c-82e9-0ec4-4977bfbfca22|44f75229-a44c-82e9-0ec4-4977bfbfca22|query|
874763620|10327939886291|21|date_modified|2a8ebfd0-9774-8040-234d-49f9f4d09195|2009-04-30 20:50:58|query|
875142068|10327784365113|1|account_type|44f75229-a44c-82e9-0ec4-4977bfbfca22|Partner|query|
880675340|10327790661360|11|phone_work|8fdf20e0-b916-a5a6-a1fc-49a8909f548e|(408) 863-1276|query|
881769129|10327803392931|19|sugar_login|1|1|query|
885687517|10327794367142|13|probability|99d871ae-a893-4ad3-292b-49f9f1c04375|25|query|
896293256|10327800511828|18|name|63e8425e-5a9d-65fe-3e7d-49e9074ffbc4|(vicky)|query|
896614362|10327790661360|11|primary_address_country|db14046e-62f7-f021-c85f-49aad90fb14a|USA|query|
898928074|10327790661360|11|assigned_user_name|7b936afa-05a2-31c2-cefc-497df43ffd93|admin|query|
905716826|10327794367142|13|modified_by_name|cdbf56f2-09ee-44e0-cd81-49f9f344287e|admin|query|
907288443|10327784365113|1|billing_address_street|2ed2e0c7-8c4c-99c6-1b37-498d250bb8e7|1234 Test Avenue|query|
909311635|10327790661360|11|team_id|7be805e7-b1db-2dee-6ba5-497df43b9033|601f2b6e-b503-23b1-7c5d-49e7cd193054|query|
912299631|10327790661360|11|first_name|128ee29d-a276-b958-0876-49a6cc346843|Hank|query|
916196350|10327792887443|12|id|f1f30c73-fc08-f25f-4c5d-498deb40a246|f1f30c73-fc08-f25f-4c5d-498deb40a246|query|
918353794|10327792887443|12|do_not_call|f1f30c73-fc08-f25f-4c5d-498deb40a246|0|query|
920360328|10327800511828|18|name|c5d63714-a629-cdb9-0365-49e9074bdd6c|Customer Team|query|
924665581|10327790661360|11|last_name|a3fbf8b6-a7d0-386b-ef8c-4991e79b43fa|Mabelle|query|
925675540|10327794367142|13|date_modified|cdbf56f2-09ee-44e0-cd81-49f9f344287e|2009-04-30 18:53:00|query|
932822464|10327803392931|19|is_admin|746204a9-edb3-2e41-b8c1-49ed199f3ca7|0|query|
934846350|10327784365113|1|date_modified|bbbe0c3c-d16d-01d0-f1ef-498cefbffd9e|2009-04-21 00:59:13|query|
934944714|10327794367142|13|created_by|99d871ae-a893-4ad3-292b-49f9f1c04375|1|query|
936187964|10327790661360|11|campaign_id|3d138edf-c68f-98b5-c2f9-49aaee8f2938|b1f6a25b-afa6-1cb2-01d8-498d2460525f|query|
938742370|10327790661360|11|assigned_user_name|8d3347e1-f4a7-f28d-c40c-4991e750a7bb|John Insales|query|
941670055|10327790661360|11|date_modified|bc627351-e133-7b99-2040-49ab4e71cac3|2009-04-21 00:56:51|query|
942085781|10327805072331|21|subtotal|2a8ebfd0-9774-8040-234d-49f9f4d09195|8000.000000|query|
942935134|10327784365113|1|assigned_user_id|2ed2e0c7-8c4c-99c6-1b37-498d250bb8e7|1|query|
945649434|10327790661360|11|date_entered|128ee29d-a276-b958-0876-49a6cc346843|2009-04-21 00:56:51|query|
949286905|10327790661360|11|id|3d138edf-c68f-98b5-c2f9-49aaee8f2938|3d138edf-c68f-98b5-c2f9-49aaee8f2938|query|
949295279|10327792887443|12|lead_source_description|3d3649cc-facc-ebf8-c59e-499f3f6dd277|test for wm|query|
951636886|10327792887443|12|assigned_user_id|3d3649cc-facc-ebf8-c59e-499f3f6dd277|1|query|
961944625|10327786387701|2|priority|542c5954-11e9-bdb6-4379-49780dfdf366|High|query|
968679895|10327786387701|2|assigned_user_id|9dc62200-acbf-7132-ba62-497dfc947808|1|query|
973805365|10327790661360|11|assigned_user_id|db14046e-62f7-f021-c85f-49aad90fb14a|1|query|
974644453|10327790661360|11|phone_work|128ee29d-a276-b958-0876-49a6cc346843|(555) 766-4823|query|
974870274|10327786387701|2|status|81c29b8a-df3b-b2fa-e63c-4991eca0238d|Assigned|query|
975880332|10327784365113|1|website|5e434fd5-1b7f-c6a2-6cb9-4977bd3af849|solutions.oracle.com/|query|
982252430|10327786387701|2|type|81c29b8a-df3b-b2fa-e63c-4991eca0238d|Administration|query|
986265720|10327803392931|19|receive_notifications|746204a9-edb3-2e41-b8c1-49ed199f3ca7|1|query|
994567229|10327790661360|11|primary_address_city|55577cda-5a79-3487-d713-498d2124ac07|New-York|query|
996200375|10327790661360|11|last_name|f325bacb-95cc-412c-3b70-49a8a35a5d6a|Haro|query|
997373205|10327790661360|11|team_id|7b936afa-05a2-31c2-cefc-497df43ffd93|601f2b6e-b503-23b1-7c5d-49e7cd193054|query|
998543441|10327790661360|11|assigned_user_name|10d0f082-e969-71aa-91ec-49a841b87e35|admin|query|
1004680245|10327792887443|12|primary_address_city|26b41519-18c0-68b9-4f3c-498dec58618f|Los Angeles|query|
1006108133|10327784365113|1|date_entered|ad7ee7a3-9c00-186a-5483-4977be678314|2009-04-21 00:59:13|query|
1008200331|10327790661360|11|assigned_user_id|55577cda-5a79-3487-d713-498d2124ac07|746204a9-edb3-2e41-b8c1-49ed199f3ca7|query|
1009245253|10327794367142|13|name|99d871ae-a893-4ad3-292b-49f9f1c04375|Test Blackberry|query|
1014502290|10327790661360|11|team_id|e80415ce-2841-3e79-5d55-498d1ee7f2bf|1|query|
1017789359|10327790661360|11|date_entered|3d138edf-c68f-98b5-c2f9-49aaee8f2938|2009-04-21 00:56:51|query|
1025042565|10327786387701|2|account_name|a4ac1886-180c-a95a-2158-497dfcb60d40|US Government|query|
1027656991|10327790661360|11|lead_source|7be805e7-b1db-2dee-6ba5-497df43b9033|Word of mouth|query|
1028733310|10327786387701|2|date_modified|542c5954-11e9-bdb6-4379-49780dfdf366|2009-04-21 01:01:40|query|
1030635135|10327786387701|2|assigned_user_id|34014e97-88b5-d41d-3a90-4991ed6f9820|746204a9-edb3-2e41-b8c1-49ed199f3ca7|query|
1036338999|10327790661360|11|date_entered|bc627351-e133-7b99-2040-49ab4e71cac3|2009-04-21 00:56:51|query|
1039527348|10327792887443|12|phone_mobile|f1f30c73-fc08-f25f-4c5d-498deb40a246|(408) 666 5555|query|
1039545747|10327792887443|12|date_modified|f1f30c73-fc08-f25f-4c5d-498deb40a246|2009-04-21 01:02:26|query|
1041408599|10327790661360|11|email1|a4f2eb8e-92b9-c60a-96a8-49a82c3a990e|john@sugarcrm.com|query|
1043770660|10327803392931|19|modified_user_id|8a2734b9-33b9-23bc-fccd-49e7d6a0c318|1|query|
1049455242|10327790661360|11|primary_address_postalcode|55577cda-5a79-3487-d713-498d2124ac07|11111|query|
1051543228|10327786387701|2|assigned_user_name|34014e97-88b5-d41d-3a90-4991ed6f9820|John Insales|query|
1055876172|10327800511828|18|id|7947e0b9-dd3b-862f-913a-49e90774e7a8|7947e0b9-dd3b-862f-913a-49e90774e7a8|query|
1056417836|10327784365113|1|billing_address_street|bbbe0c3c-d16d-01d0-f1ef-498cefbffd9e|1 Main Ave.|query|
1056524253|10327790661360|11|first_name|8d3347e1-f4a7-f28d-c40c-4991e750a7bb|Alicia|query|
1063061838|10327784365113|1|billing_address_country|bbbe0c3c-d16d-01d0-f1ef-498cefbffd9e|USA|query|
1068081489|10327786387701|2|status|a4ac1886-180c-a95a-2158-497dfcb60d40|New|query|
1071276788|10327790661360|11|email1|8d3347e1-f4a7-f28d-c40c-4991e750a7bb|alicia.future@bigco.com|query|
1071312649|10327790661360|11|lead_source|e80415ce-2841-3e79-5d55-498d1ee7f2bf|Existing Customer|query|
1071456790|10327800511828|18|id|6d639b4b-922a-2b28-4ba5-49e9073713f9|6d639b4b-922a-2b28-4ba5-49e9073713f9|query|
1071642681|10327786387701|2|priority|81c29b8a-df3b-b2fa-e63c-4991eca0238d|High|query|
1072088518|10327790661360|11|campaign_id|e80415ce-2841-3e79-5d55-498d1ee7f2bf|b1f6a25b-afa6-1cb2-01d8-498d2460525f|query|
1073627355|10327784365113|1|industry|a52e35d3-a8e6-d47d-3262-497df5441ecd|Communications|query|
